No.,名　言,リ　ン　ク,,,,,,,,,,,,,,,,,,,,,
945,らいのおちゃ,https://www.twitch.tv/gemaxgema/clip/AmazingShinyChipmunkBloodTrail-dIB51lUq7BPW_qNt,,,,,,,,,,,,,,,,,,,,,
946,よちよちdiv,https://www.twitch.tv/alfrea/clip/SillyZanyScorpionPunchTrees-wGGxo75zgrBZMO3F,,,,,,,,,,,,,,,,,,,,,
947,らいじんくんのおもいで,https://www.twitch.tv/alfrea/clip/PlainAmazonianDelicataJonCarnage-uMY4M1Qa0ZwScaim,,,,,,,,,,,,,,,,,,,,,
948,⊂二二二（ ＾ω＾）二⊃ﾌﾞｰﾝ,https://www.twitch.tv/alfrea/clip/SassyTastyThymeOpieOP-TyNIrZAeH8cyDYNe,,,,,,,,,,,,,,,,,,,,,
949,「うんかわいいかわいい」,https://www.twitch.tv/alfrea/clip/SpookyBusySproutHeyGuys-UZcCPHov1rwj6ia3,,,,,,,,,,,,,,,,,,,,,
950,「ぬおー！ｗ」,https://www.twitch.tv/alfrea/clip/SlipperyVibrantFungusCopyThis-L1WeV3beOUL-A56p,,,,,,,,,,,,,,,,,,,,,
951,「ごめんごめんごめんごめんごめんごめんごめん」,https://www.twitch.tv/alfrea/clip/TardySneakyBibimbapBIRB-9ocy5SVbzkew5zVt,,,,,,,,,,,,,,,,,,,,,
952,らい様敗走,https://www.twitch.tv/alfrea/clip/BloodyYummyGrasshopperMingLee-iJDJNHYh7TrGUOis?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
953,踊るでしょ💃,https://www.twitch.tv/alfrea/clip/WildAmericanHawkBlargNaut-FnI6qI0nSPOdtA6n?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
954,2匹のおじさんセミ,https://www.twitch.tv/alfrea/clip/CourteousPrettiestRedpandaFrankerZ-3Nbjslh6V53ZrMXG,,,,,,,,,,,,,,,,,,,,,
955,「ｿｳﾀﾞｿﾞｰ」,https://www.twitch.tv/alfrea/clip/UgliestFlirtyClipsdadGivePLZ-_QocKAegldS9P96I,,,,,,,,,,,,,,,,,,,,,
956,しゃるるのファームタイムに出くわすらいじん,https://clips.twitch.tv/MushyLongHornetUWot-NC1Z_0IYzMpm8QJN,,,,,,,,,,,,,,,,,,,,,
957,にんにん「らいさまファンサしてあげて！」,https://www.twitch.tv/sutanmi/clip/VainRepleteAsteriskTBTacoRight-MtPtaBxzsS2MQcNE,,,,,,,,,,,,,,,,,,,,,
958,べったりじゃすらい,https://www.twitch.tv/sutanmi/clip/ScrumptiousIgnorantCarrotAliens-Yg7FQtDpV_KrIOcn,,,,,,,,,,,,,,,,,,,,,
959,いちゃつくじゃすらい,https://www.twitch.tv/sutanmi/clip/TangentialKitschyVulturePipeHype-nQTVZDpWbW4Cq4Th,,,,,,,,,,,,,,,,,,,,,
960,激レアボイス,https://www.twitch.tv/alfrea/clip/FrozenRichMangetoutNononoCat-Qi1kztc0yFqk0i8b,,,,,,,,,,,,,,,,,,,,,
961,デッドボールでニコニコのらいじん,https://www.twitch.tv/k4sen/clip/CalmBusyGrouseNononoCat-ElmaizM8fQjAJLKG/,,,,,,,,,,,,,,,,,,,,,
962,やま鬼えっくんにまみれて寝るらいじん,https://www.twitch.tv/alfrea/clip/PuzzledSparklyEndiveKappaWealth-suPNaDDZ58OKtpAV,,,,,,,,,,,,,,,,,,,,,
963,ひなーのとぶっさんと指さしらいじん,https://www.twitch.tv/alfrea/clip/NaiveAlertOcelotKappaClaus-6RXf_eus1HA5-R6o,,,,,,,,,,,,,,,,,,,,,
964,らいじん「らむち」「うひ？」,https://www.twitch.tv/alfrea/clip/BlazingCreativeOxCoolCat-TTk0wlKE5i7wdGsX,,,,,,,,,,,,,,,,,,,,,
965,ウォーデンに焦るらいじんの情けない声,https://www.twitch.tv/alfrea/clip/SquareDeterminedDogeUnSane-v7LKedoy1FwLRi4d,,,,,,,,,,,,,,,,,,,,,
966,「ねるねるねるねるお休み！」,https://www.twitch.tv/alfrea/clip/StrangeProtectiveVultureKappa-o1hzUpqXqthb5iRb,,,,,,,,,,,,,,,,,,,,,
967,ひなーの「絵やっぱらい様でしょ」らいじん「え？ｿﾝﾅｺﾄﾊﾅｲﾖ」,https://www.twitch.tv/alfrea/clip/BraveRamshackleHamPogChamp-Z6Z90gNOAUja4YoM,,,,,,,,,,,,,,,,,,,,,
968,ひなーの「おかーえり」らいじん「ただーいま」,https://www.twitch.tv/alfrea/clip/TrappedUglyThymeSeemsGood-HBNUBZ2qQEPXs6nM,,,,,,,,,,,,,,,,,,,,,
969,ひなーの「ね！らい様！」らいじん「いきたいな～ｗ」,https://www.twitch.tv/alfrea/clip/MotionlessRamshackleTroutOSfrog-GG1qGacNGYPXeyQM,,,,,,,,,,,,,,,,,,,,,
970,ひなーのの尻に敷かれるパチンカスらいじん,https://www.twitch.tv/alfrea/clip/ZanyPuzzledCurryPhilosoraptor-txS2aCGqc5VVacG_,,,,,,,,,,,,,,,,,,,,,
971,ひなーの「らい！らいらいらい」らいじん「怖いよ。怖い怖い。アバターが怖い。f5押してみ？」,https://www.twitch.tv/alfrea/clip/CalmBovineBeaverCharlietheUnicorn-u29-QawBbRnpArRu,,,,,,,,,,,,,,,,,,,,,
972,ひなーの「ちゃんと帰ってきてね!?!?!」,https://www.twitch.tv/alfrea/clip/EntertainingDarkWoodcockTheRinger-E3RXyQkqh20AhCJk,,,,,,,,,,,,,,,,,,,,,
973,「クリーパーでござる～ｗ」,https://www.twitch.tv/alfrea/clip/EncouragingLitigiousDragonfruitTebowing-ZkMTnQikcGaFpenS,,,,,,,,,,,,,,,,,,,,,
974,「鳩が取ってったからアップルでポッポーでしょ。意味は分かんないけど」,https://www.twitch.tv/alfrea/clip/TameSoftDumplingsPeoplesChamp-legOcbDK4fnyGCOX,,,,,,,,,,,,,,,,,,,,,
975,Siriと漫才するらいさま,https://clips.twitch.tv/AcceptableCuteBeaverOSkomodo-S7Bb-kQFDZANuLZk,,,,,,,,,,,,,,,,,,,,,
976,花粉で暴れるらいじん,https://www.twitch.tv/alfrea/clip/FriendlyZanyIguanaUWot-IjOmfzgcfuHT3GT3,,,,,,,,,,,,,,,,,,,,,
977,「ｸﾔｼｨｰ」,https://clips.twitch.tv/VastRichClipsmomKappaWealth-rRA2y4sGuuPcCpG8,,,,,,,,,,,,,,,,,,,,,
978,「ﾍﾝﾃﾞｨｰﾖﾜ」,https://clips.twitch.tv/HotElegantAlbatrossChocolateRain-RcSaNsNO7sWDK8Bf,,,,,,,,,,,,,,,,,,,,,
979,「しゃるさん！しゃるさん！ﾔﾊﾞｲﾔﾊﾞｲﾔﾊﾞｲヤバいの来たｗしゃるさんﾀｽｹﾃｗ」,https://www.twitch.tv/alfrea/clip/GrossArtisticAdminVoHiYo-_lr2-7Yz7udVPvSZ,,,,,,,,,,,,,,,,,,,,,
980,「おおおぉお！よく出た！ｗ」,https://www.twitch.tv/alfrea/clip/FilthyGrossApe4Head-tyu98Oi2JEfNwA_Z,,,,,,,,,,,,,,,,,,,,,
981,「何か今日...何だろうな...何か...ぷんすこゲージたまりがち」,https://www.twitch.tv/alfrea/clip/WimpyTransparentDadThisIsSparta-P9wKTFomOMwO7ZIU,,,,,,,,,,,,,,,,,,,,,
982,AI-Raizin,https://www.twitch.tv/alfrea/clip/BlushingDarkEchidnaNotLikeThis-8mZ2U5cj9dhy5ajP,,,,,,,,,,,,,,,,,,,,,
983,「りーちゃん！！りーちゃん！！やれるやん！」,https://www.twitch.tv/alfrea/clip/TameAverageYamOSkomodo-dgwdQWpUfLIfZAZq,,,,,,,,,,,,,,,,,,,,,
984,「ばーかばーか」,https://www.twitch.tv/alfrea/clip/BlitheFairLEDBigBrother-D8exmfYmO9Qe8Hjl,,,,,,,,,,,,,,,,,,,,,
985,デイジー「ハイ！」,https://www.twitch.tv/alfrea/clip/DirtyColdHorseradishBibleThump-NSyVue1F40azzDAV,,,,,,,,,,,,,,,,,,,,,
986,「ファームおいちい、ファームおいちおいち」,https://www.twitch.tv/alfrea/clip/FurtiveHorribleGoshawkAllenHuhu-NdmXN7mz7uaIKo-E,,,,,,,,,,,,,,,,,,,,,
987,ﾉｼ,https://youtube.com/clip/UgkxsvVTmICS1EMay5MJT_umEdaRbSPXhwtj?si=bEaSCSK1vWJ-haEr,,,,,,,,,,,,,,,,,,,,,
988,「ウルト出てなくて草、なんよ～～」,https://www.twitch.tv/alfrea/clip/AmazingBloodyWoodcockUnSane-QBnb3MOvG3doMjrn,,,,,,,,,,,,,,,,,,,,,
989,ピカチュウらいじん,https://www.twitch.tv/alfrea/clip/SlipperyImpartialAlfalfaBabyRage-hPTIt2pQhgdRwOIL,,,,,,,,,,,,,,,,,,,,,
990,スヌーピーらいじん,https://www.twitch.tv/alfrea/clip/BlatantWimpyShallotDansGame-DrU_n5w47biIW8Z6,,,,,,,,,,,,,,,,,,,,,
991,プーさんらいじん,https://www.twitch.tv/alfrea/clip/KitschyDeterminedWalrusItsBoshyTime-4B-ceUWZDfUKYDNd,,,,,,,,,,,,,,,,,,,,,
992,クソガキらいじん,https://www.twitch.tv/alfrea/clip/ProductiveDarkSowBrainSlug-Vdj9okRVbMfctRDY,,,,,,,,,,,,,,,,,,,,,
993,レジギガスらいじん,https://www.twitch.tv/alfrea/clip/GenerousGenerousRatPrimeMe-l3AfcBupA_FC7p7q,,,,,,,,,,,,,,,,,,,,,
994,「萎えちゃダメだって！みんなで一緒に4枚目見ようよ！」,https://www.twitch.tv/alfrea/clip/CuteCuteShingleJonCarnage-Z_xmbCeh2EvWP9QE,,,,,,,,,,,,,,,,,,,,,
995,「花粉まじでやばすぎ王国の者です」,https://www.twitch.tv/alfrea/clip/AlluringMistyDovePJSugar-Dr2OGIGzaKsfvVzA,,,,,,,,,,,,,,,,,,,,,
996,「フィーリングで何を言ってるか理解しようとしてるけど何もわかんねえや…ボリベアの絵がかわいいってことだけ」,https://www.twitch.tv/alfrea/clip/YawningLuckyFriesFUNgineer-wDDBhnGd_s7V1abF,,,,,,,,,,,,,,,,,,,,,
997,「こんちゃーす、ウディアだよ～～」,https://www.twitch.tv/alfrea/clip/ZealousRamshackleTitanCclamChamp-Tl3RNsEhwC1ttFSB,,,,,,,,,,,,,,,,,,,,,
998,ﾔｯﾃﾐﾖｰ,https://www.twitch.tv/alfrea/clip/ExuberantCovertKimchiPunchTrees-qz0fqIZ1u9du46vB,,,,,,,,,,,,,,,,,,,,,
999,おもちゃを盗んで怒られるらいじん,https://www.twitch.tv/alfrea/clip/ApatheticSincerePeafowlBibleThump-DK3g-Vc27bkey58i,,,,,,,,,,,,,,,,,,,,,
1000,「（マッチング）早くはないよ？俺別に、早かったわ、うそ」,https://www.twitch.tv/alfrea/clip/StupidBoringHippoChocolateRain-Z55fo49-fsl5c6Sb,,,,,,,,,,,,,,,,,,,,,
1001,「じゃあフィズくん、僕とレーニング...しよっか」,https://www.twitch.tv/alfrea/clip/WimpyMildRaisinPJSugar-BJG4zPWOQ2Ds_4dW,,,,,,,,,,,,,,,,,,,,,
1002,「自分と戦うの楽しみだな～」,https://www.twitch.tv/alfrea/clip/AverageInspiringAlligatorTBCheesePull-8Pubv5zTdmLatx6A,,,,,,,,,,,,,,,,,,,,,
1003,「初動俺っぽいﾊﾊﾊﾊ」,https://www.twitch.tv/alfrea/clip/PoorPiliableGorillaGivePLZ-ouIpnuHUW4Gf6tv_,,,,,,,,,,,,,,,,,,,,,
1004,「あ～～～～、あ～～～とえ～～～」,https://www.twitch.tv/alfrea/clip/AdventurousSpeedyElephantSaltBae-5hkmFcu6EOzXdH3a,,,,,,,,,,,,,,,,,,,,,
1005,「時間ですぞよ～～」,https://www.twitch.tv/alfrea/clip/CrazySlipperyNightingaleCoolCat-2cx_e_ik0MPUdvch,,,,,,,,,,,,,,,,,,,,,
1006,「ｺﾝﾅﾄｺﾛﾆｲﾗﾚﾙｶｰ」,https://www.twitch.tv/alfrea/clip/SavoryFrozenTarsierSeemsGood-rTSYQlbgyutXlT-Q,,,,,,,,,,,,,,,,,,,,,
1007,「パソコンあっちっち」,https://www.twitch.tv/alfrea/clip/HonorableFriendlyStarlingCopyThis-JVkycWfK-RyQDJYR,,,,,,,,,,,,,,,,,,,,,
1008,「入るZE☆」,https://www.twitch.tv/alfrea/clip/IronicHealthyBaguetteTBCheesePull-uoLLaFSoKSyGrRPh,,,,,,,,,,,,,,,,,,,,,
1009,ASMRらいじん,https://www.twitch.tv/alfrea/clip/InspiringDreamyChinchillaDuDudu-2WkjegfYycYBsD2L,,,,,,,,,,,,,,,,,,,,,
1010,「ｳﾜｧｱｱ」,https://www.twitch.tv/alfrea/clip/ZanyFaithfulHedgehogBabyRage-c6KhJkRNyoQo4kAG,,,,,,,,,,,,,,,,,,,,,
1011,「ﾀｽｹﾃ...ﾀｽｹﾃｰ」,https://www.twitch.tv/alfrea/clip/EphemeralSuavePenguinKeepo-RMgn53kCtNpvivP_,,,,,,,,,,,,,,,,,,,,,
1012,証拠隠滅らいじん,https://www.twitch.tv/alfrea/clip/ComfortableSwissDelicataMoreCowbell-8WQS4Z2-MnGdvX-3,,,,,,,,,,,,,,,,,,,,,
1013,「じゃぼくは寝ますね～～」,https://www.twitch.tv/alfrea/clip/SpineyTameTruffleGOWSkull-fYr3GDXs7v1EwWyN,,,,,,,,,,,,,,,,,,,,,
1014,「わたしはもどりまーーーーーーす！！！！」,https://www.twitch.tv/alfrea/clip/DependableDelightfulSmoothieKAPOW-J00cmNzuqAWCtOD6,,,,,,,,,,,,,,,,,,,,,
1015,ナイストライ王国建国,https://www.twitch.tv/alfrea/clip/BlazingImpartialCourgettePlanking-1a1TTOQVcuDOIkum,,,,,,,,,,,,,,,,,,,,,
1016,めあたむアリスターにご満悦らいさま,https://www.twitch.tv/alfrea/clip/HyperSilkyWrenMrDestructoid-80aHySRr90Ku-sLC,,,,,,,,,,,,,,,,,,,,,
1017,「ビジョン取りおくんです」,https://www.twitch.tv/alfrea/clip/InexpensiveFaintAlligatorCorgiDerp-gbSSDZjFn9LTYHMr,,,,,,,,,,,,,,,,,,,,,
1018,「お～よしよしよし～よく頑張ったね～～」,https://www.twitch.tv/alfrea/clip/SpineyZanyDaikonFeelsBadMan-6VyFwP4tAW9kfgJE,,,,,,,,,,,,,,,,,,,,,
1019,「ﾜｰﾊﾞﾝﾋﾟｯｸﾏｹﾀｰ」,https://www.twitch.tv/alfrea/clip/DeadDrabWoodpeckerWholeWheat-sWUltLPmntyKoIsu,,,,,,,,,,,,,,,,,,,,,
1020,「こっち!?っか?」,https://www.twitch.tv/alfrea/clip/HomelyThirstyTruffleThisIsSparta-6bjiMvZhs7FK9DEp,,,,,,,,,,,,,,,,,,,,,
1021,「F見れるくんで、ちょっと付けといて」,https://www.twitch.tv/alfrea/clip/WealthySquareDragonOneHand-hHeBq5k2RmBPyZOV,,,,,,,,,,,,,,,,,,,,,
1022,「ね～え♡閉まってない～♡めっちゃこぼれてきたんだけど～ｗ」,https://www.twitch.tv/alfrea/clip/VenomousIncredulousWallabyOneHand-L-d2FsFAo8Gx1YHH,,,,,,,,,,,,,,,,,,,,,
1023,「集団戦が、下手だったね♡」,https://www.twitch.tv/alfrea/clip/FaithfulPuzzledVanillaPermaSmug-YHUi4iLwtyGGI8VP,,,,,,,,,,,,,,,,,,,,,
1024,とおこさんなでなで,https://www.twitch.tv/alfrea/clip/RudePricklyWrenBCouch-tkGBG5ZGeG1yFawD,,,,,,,,,,,,,,,,,,,,,
1025,「んふふふふｗどんま～い！ｗ」,https://www.twitch.tv/alfrea/clip/FurrySuccessfulGerbilMikeHogu-oi4wS16ybtzyTiXS,,,,,,,,,,,,,,,,,,,,,
1026,ディスコードのチャンネルをいじいじらいじん,https://www.twitch.tv/alfrea/clip/AntsyPuzzledCormorantNinjaGrumpy-j4nFI_WczKGe1ISa,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
